- Algoritmo = FIFO
- Associatividade = 16
- Acessos = 10000
- Cache = 8192
- P_tem = 0.20000000298023224
- P_espa = 0.20000000298023224
- P_reg_quente = 0.4000000059604645

Tamanho_Bloco,Taxa_Acerto
2,0.710090
4,0.720950
8,0.734390
16,0.751930
32,0.765250
64,0.753070
128,0.730170
256,0.694170
512,0.637580
