- Algoritmo = FIFO
- Associatividade = 16
- Acessos = 10000
- Cache = 8192
- P_tem = 0.0
- P_espa = 0.0
- P_reg_quente = 0.0

Tamanho_Bloco,Taxa_Acerto
2,0.006060
4,0.007020
8,0.007800
16,0.007850
32,0.007440
64,0.008040
128,0.007510
256,0.007550
512,0.008020
