- Algoritmo = FIFO
- Associatividade = 16
- Acessos = 10000
- Cache = 8192
- P_tem = 0.20000000298023224
- P_espa = 0.20000000298023224
- P_reg_quente = 0.4000000059604645

Tamanho_Bloco,Taxa_Acerto
2,0.709860
4,0.721580
8,0.732610
16,0.752010
32,0.764790
64,0.752900
128,0.730680
256,0.697240
512,0.632220
