- Algoritmo = FIFO
- Associatividade = 16
- Acessos = 10000
- Cache = 8192
- P_tem = 0.20000000298023224
- P_espa = 0.20000000298023224
- P_reg_quente = 0.4000000059604645

Tamanho_Bloco,Taxa_Acerto
2,0.713390
4,0.722520
8,0.732940
16,0.752760
32,0.762840
64,0.754890
128,0.734630
256,0.695200
512,0.631850
